opt_feat_var,recent_best_ext_ret,vpredmean,retmean,retstd,n_updates,opt_approxkl,advmean,tps,rew_mean,opt_aux,opt_ent,vpredstd,opt_clipfrac,advstd,opt_tot,opt_vf,opt_dyn_loss,ev,ups,opt_pg,rank,total_secs,eplen,epcount,eprew_recent,eprew,best_ext_ret,tcount
38.717842,13.0,3.5926485,3.5915802,0.079258054,3608,1.8884427e-12,-0.001068213,302.16992476584346,12.287959,0.03702137,0.5753101,0.054211177,0.0,0.0721653,0.017028447,0.0026332776,12.364157,0.17097026109695435,0.018442988572134,0.0149704795,0,212365.97742486,225.0,262656.0,2.453125,2.18,32.0,59097600.0
38.951607,23.0,3.6304212,3.6335087,0.078751735,3609,1.8056872e-12,0.0030876463,300.40887496233876,12.167977,0.040072434,0.5843421,0.051197026,0.0,0.0783423,-0.004552964,0.0031975566,12.131412,0.010370790958404541,0.01833550262221306,-0.007166179,0,212420.51642608643,225.0,262784.0,2.53125,2.43,32.0,59126400.0
37.162037,,3.6272771,3.6135962,0.07721488,3610,1.6201047e-12,-0.013680838,300.62113355713507,11.63265,0.018532837,0.58364546,0.06163448,0.0,0.06607583,-0.173022,0.0026233846,11.843446,0.2677096724510193,0.018348457858711857,-0.17506173,0,212475.01691913605,225.0,262784.0,2.53125,2.43,32.0,59126400.0
37.15822,13.0,3.593099,3.5917091,0.08645869,3611,1.6463075e-12,-0.0013898478,301.5839815836462,11.962999,0.033018984,0.5929189,0.0603422,0.0,0.07503075,0.09466642,0.0022909804,11.839993,0.2468850016593933,0.01840722543845497,0.09296836,0,212529.34341192245,225.0,262912.0,2.421875,2.58,32.0,59155200.0
39.33184,,3.5869877,3.5760813,0.06309575,3612,1.4484731e-12,-0.010906538,302.3078176627072,11.598457,0.009216515,0.60214746,0.055246867,0.0,0.058057938,0.039450444,0.00169727,11.579052,0.15331274271011353,0.018451404886639843,0.038355324,0,212583.53982710838,225.0,262912.0,2.421875,2.58,32.0,59155200.0
37.790695,14.0,3.572629,3.5791767,0.08864613,3613,1.3935665e-12,0.006547912,302.8049110747915,12.084715,0.029312596,0.5997577,0.054102037,0.0,0.07851107,-0.12855102,0.0033601078,12.269637,0.21559178829193115,0.018481745060717255,-0.13131137,0,212637.64727187157,225.0,263040.0,2.2734375,2.3,32.0,59184000.0
38.575573,,3.602943,3.5765588,0.06971688,3614,1.5126909e-12,-0.026384173,304.97431151458363,11.345257,0.008350203,0.60588974,0.056946285,0.0,0.062279608,0.009387713,0.0017975187,11.298577,0.20197618007659912,0.018614154755528786,0.008196084,0,212691.36982941628,225.0,263040.0,2.2734375,2.3,32.0,59184000.0
37.588104,22.0,3.5695446,3.5744808,0.084180206,3615,1.4623836e-12,0.0049361163,298.2539128850282,12.23102,0.032457784,0.56618255,0.060559522,0.0,0.07558659,-0.20408815,0.0029565853,12.562283,0.19375044107437134,0.018203974175111586,-0.20647855,0,212746.30288910866,225.0,263168.0,2.71875,2.81,32.0,59212800.0
37.684628,14.0,3.6024356,3.6055756,0.077277295,3616,1.5886406e-12,0.0031398684,301.4621421621622,12.11816,0.030667763,0.57436883,0.054746788,0.0,0.07428657,0.0151914805,0.0030259085,12.140523,0.07590454816818237,0.018399788950327282,0.0127399415,0,212800.65133857727,225.0,263296.0,2.4609375,2.72,32.0,59241600.0
37.734253,,3.611507,3.5870771,0.071137495,3617,1.8450113e-12,-0.024429921,302.28891033031346,11.303545,0.02019168,0.5785018,0.06216605,0.0,0.06083818,0.042310696,0.0021479316,11.275026,0.26859939098358154,0.01845025087465292,0.040741265,0,212854.85114359856,225.0,263296.0,2.4609375,2.72,32.0,59241600.0
36.99537,14.0,3.6051524,3.5984902,0.08502216,3618,1.8194185e-12,-0.0066621928,301.5122747428497,11.888121,0.037324335,0.5726659,0.06279456,0.0,0.07687179,0.049934495,0.0037409419,11.780072,0.18253403902053833,0.01840284880022276,0.04676622,0,212909.19055652618,225.0,263424.0,2.921875,2.78,32.0,59270400.0
37.76791,,3.604455,3.5792596,0.06426693,3619,1.7783652e-12,-0.025195275,302.9716139624456,11.311575,0.015292512,0.5520767,0.05697447,0.0,0.06256307,-0.050953746,0.0021840192,11.440752,0.052321553230285645,0.018491919797512548,-0.052585687,0,212963.2682299614,225.0,263424.0,2.921875,2.78,32.0,59270400.0
37.801468,20.0,3.58104,3.587326,0.083587505,3620,1.553281e-12,0.006286163,300.9705407511259,12.127844,0.03468381,0.5615791,0.051227015,0.0,0.07638357,-0.035750553,0.002968881,12.231066,0.16494101285934448,0.01836978398139196,-0.038157854,0,213017.7054514885,225.0,263552.0,2.3359375,2.43,32.0,59299200.0
38.76857,,3.6153293,3.5979724,0.05966153,3621,1.3802916e-12,-0.017357044,301.4760036040169,11.572397,0.008549895,0.5518619,0.049425296,0.0,0.06340889,-0.07511864,0.0018943571,11.670671,-0.12956559658050537,0.018400634985596735,-0.07646113,0,213072.05140209198,225.0,263552.0,2.3359375,2.43,32.0,59299200.0
36.58837,13.0,3.5558395,3.5639577,0.08118535,3622,1.7398689e-12,0.008118263,300.3975604717199,12.173925,0.017139092,0.5844271,0.049541026,0.0,0.07439707,0.020031907,0.0025598293,12.120174,0.16023766994476318,0.018334812040510247,0.018056504,0,213126.59245753288,225.0,263680.0,2.0625,2.25,32.0,59328000.0
38.67955,14.0,3.5911763,3.6035113,0.08180615,3623,1.598903e-12,0.012334916,304.5340760050696,12.260134,0.043835886,0.5636701,0.051343296,0.0,0.080603674,-0.03311981,0.0040002004,12.359069,0.029182136058807373,0.0185872849124188,-0.03655634,0,213180.39267659187,225.0,263808.0,2.453125,2.61,32.0,59356800.0
37.31303,,3.5723183,3.5747213,0.066878565,3624,1.7426839e-12,0.0024031077,302.8453984503611,11.847529,0.0077574356,0.5638932,0.060202893,0.0,0.06359177,0.069580235,0.002058498,11.807342,0.09587615728378296,0.018484216214011296,0.068085626,0,213234.49288773537,225.0,263808.0,2.453125,2.61,32.0,59356800.0
38.17843,15.0,3.5866103,3.594841,0.08054236,3625,1.5265468e-12,0.00823039,301.64010610350533,12.160351,0.024523921,0.55554104,0.050931446,0.0,0.07520635,-0.01260509,0.0027952944,12.234374,0.12811291217803955,0.018410651007294027,-0.014844842,0,213288.80927228928,225.0,263936.0,2.8828125,2.97,32.0,59385600.0
38.5912,,3.5851657,3.5780282,0.062142547,3626,1.6618048e-12,-0.007137437,304.13363570843563,11.653472,0.015707044,0.5513811,0.050418764,0.0,0.059716363,-0.08814956,0.0019582745,11.828274,0.0765601396560669,0.01856284397634495,-0.089556456,0,213342.6803278923,225.0,263936.0,2.8828125,2.97,32.0,59385600.0
38.055317,21.0,3.5319946,3.5536232,0.08617217,3627,1.6242428e-12,0.021628669,302.4177845050307,12.261868,0.027132392,0.5565262,0.052173328,0.0,0.077127874,-0.046467964,0.0038252403,12.334992,0.1988964080810547,0.018458116730043377,-0.04973668,0,213396.85703587532,225.0,264064.0,2.3984375,2.45,32.0,59414400.0
40.93593,,3.568433,3.5632143,0.065593906,3628,1.514971e-12,-0.0052185506,306.7218668584687,11.740717,0.008410529,0.5698184,0.050182596,0.0,0.06311024,-0.03792703,0.002078942,11.85151,0.07429492473602295,0.018720817068998332,-0.039436158,0,213450.27350783348,225.0,264064.0,2.3984375,2.45,32.0,59414400.0
36.7434,13.0,3.5288892,3.553753,0.08979158,3629,1.5478275e-12,0.024863716,302.2510535719793,12.409355,0.032947686,0.5510624,0.055782,0.0,0.07873092,-0.06783453,0.0037670787,12.508858,0.23118942975997925,0.018447940281492877,-0.07105055,0,213504.48010134697,225.0,264192.0,2.3125,2.21,32.0,59443200.0
38.04212,13.0,3.5811133,3.5924835,0.08620989,3630,1.7085146e-12,0.011370471,304.48153998152424,12.182823,0.020443141,0.52447826,0.055649444,0.0,0.08079545,0.15749048,0.0051243724,11.885811,0.1216660737991333,0.018584078368012954,0.15289058,0,213558.28960323334,225.0,264320.0,2.1953125,2.19,32.0,59472000.0
40.5471,,3.5582368,3.5632324,0.07093094,3631,1.5567627e-12,0.004995499,305.4539852692005,11.823929,0.010499647,0.5286832,0.056931965,0.0,0.06623236,-0.13763571,0.0025328714,12.039238,0.1280953288078308,0.01864343171809085,-0.1396399,0,213611.92779684067,225.0,264320.0,2.1953125,2.19,32.0,59472000.0
40.002216,14.0,3.5553293,3.5785341,0.090574354,3632,1.5299045e-12,0.023204684,303.7182483003272,12.428143,0.02555968,0.5621572,0.05294761,0.0,0.08426107,0.040441126,0.0043304632,12.288952,0.1345471739768982,0.01853749074098677,0.03667282,0,213665.87253046036,225.0,264448.0,2.28125,2.42,32.0,59500800.0
40.32829,,3.5743842,3.572536,0.06447122,3633,1.5422195e-12,-0.0018481698,305.74090009026725,11.717281,0.009387962,0.54535145,0.056439754,0.0,0.06150814,-0.03428744,0.0019348918,11.78676,0.08980703353881836,0.0186609436090251,-0.035676982,0,213719.46038866043,225.0,264448.0,2.28125,2.42,32.0,59500800.0
37.218754,12.0,3.5458446,3.566039,0.09378039,3634,1.7736691e-12,0.020194527,301.1289548776867,12.3252,0.030585036,0.5767212,0.055897776,0.0,0.08199692,0.049069554,0.0036295934,12.138721,0.23551148176193237,0.018379452812358806,0.04601668,0,213773.8689725399,225.0,264576.0,2.125,2.11,32.0,59529600.0
38.95773,,3.6047134,3.598795,0.06458896,3635,1.6875328e-12,-0.0059185997,303.190044324366,11.768075,0.008798061,0.5422029,0.05500397,0.0,0.062388416,0.02886432,0.0021214392,11.747162,0.06697911024093628,0.018505251728782104,0.027285084,0,213827.90768623352,225.0,264576.0,2.125,2.11,32.0,59529600.0
33.502556,13.0,3.5839887,3.5901897,0.09120102,3636,1.790312e-12,0.0062009315,301.28948424919844,12.13016,0.028967623,0.6064069,0.054832123,0.0,0.08140453,0.14040826,0.003346908,11.855398,0.2032947540283203,0.01838925074763174,0.13766776,0,213882.28728079796,225.0,264704.0,2.3203125,2.16,32.0,59558400.0
39.031105,23.0,3.625476,3.628141,0.078384556,3637,1.4990321e-12,0.0026650468,303.9105847918359,12.209422,0.018767528,0.5606562,0.054533754,0.0,0.07676171,-0.06394803,0.0024339021,12.304416,0.04097872972488403,0.018549230028798578,-0.065821275,0,213936.19787430763,225.0,264832.0,2.5,2.43,32.0,59587200.0
37.58438,,3.5932345,3.5994015,0.078546114,3638,1.6651037e-12,0.0061671315,302.59876695523735,11.938347,0.0097241895,0.6190091,0.06171857,0.0,0.069071025,-0.064676546,0.0023584287,11.955483,0.22671014070510864,0.01846916302217025,-0.066415966,0,213990.34217953682,225.0,264832.0,2.5,2.43,32.0,59587200.0
36.847134,14.0,3.5873463,3.6006036,0.088916905,3639,1.5566768e-12,0.013257079,301.09781280743147,12.285821,0.019978913,0.5891924,0.059338707,0.0,0.08198897,-0.0062976805,0.0034776686,12.279933,0.14975881576538086,0.01837755205123483,-0.009186156,0,214044.75639081,225.0,264960.0,2.65625,2.72,32.0,59616000.0
39.533875,,3.601837,3.5991368,0.07136932,3640,1.7884697e-12,-0.0026999807,303.67313767439833,11.82951,0.01282386,0.6054645,0.06103558,0.0,0.06583228,-0.07190743,0.002531517,11.987362,0.14914685487747192,0.018534737406884664,-0.07383348,0,214098.70913791656,225.0,264960.0,2.65625,2.72,32.0,59616000.0
37.683945,14.0,3.560831,3.585454,0.092887804,3641,1.8309811e-12,0.02462291,301.3562363361128,12.434453,0.03673729,0.6313916,0.055929627,0.0,0.08231906,0.075832084,0.0033730904,12.3758,0.21461355686187744,0.01839332497168657,0.07309038,0,214153.07668709755,225.0,265088.0,2.640625,2.69,32.0,59644800.0
39.197853,,3.603734,3.5933099,0.06191954,3642,1.5179844e-12,-0.010424138,305.42417390031983,11.663208,0.029114194,0.5616446,0.055125352,0.0,0.0623054,0.07669061,0.0020963368,11.582333,-0.012501955032348633,0.018641612176533193,0.075155914,0,214206.72011613846,225.0,265088.0,2.640625,2.69,32.0,59644800.0
38.401894,14.0,3.5875611,3.6123476,0.08365768,3643,1.7576665e-12,0.024786271,302.19148557660765,12.50511,0.029437296,0.5669659,0.05151548,0.0,0.0794205,0.03971393,0.0033560856,12.487132,0.0987328290939331,0.01844430453958787,0.036924813,0,214260.9373948574,225.0,265216.0,2.5234375,2.53,32.0,59673600.0
40.354214,21.0,3.622785,3.639097,0.07759639,3644,1.394498e-12,0.016311737,301.5105562931427,12.531217,0.041803412,0.59371024,0.050817043,0.0,0.07978357,0.004411149,0.0030447305,12.557357,-0.057167768478393555,0.018402743914376386,0.0019601285,0,214315.27711749077,225.0,265344.0,2.3359375,2.23,32.0,59702400.0
37.236877,,3.6119647,3.6100578,0.06323635,3645,1.5755218e-12,-0.0019070661,301.7540595407447,11.81205,0.019868493,0.56970936,0.052442603,0.0,0.061215542,-0.15345785,0.0018897586,12.0158825,0.06289178133010864,0.018417606173141157,-0.1547779,0,214369.57299017906,225.0,265344.0,2.3359375,2.23,32.0,59702400.0
38.425613,20.0,3.6379495,3.64535,0.08389219,3646,1.6164205e-12,0.007400141,301.43048159649817,12.334571,0.026388017,0.5864004,0.050333057,0.0,0.078158885,-0.0050257854,0.0035997543,12.32909,0.13201218843460083,0.018397856542755015,-0.008039139,0,214423.9271481037,225.0,265472.0,2.640625,2.74,32.0,59731200.0
38.838676,,3.6218548,3.618066,0.06507517,3647,1.5717774e-12,-0.0037886475,304.0640372233852,11.847791,0.012772469,0.55171925,0.05618021,0.0,0.06296252,-0.10191157,0.0021919727,12.124084,0.06387549638748169,0.01855859602193513,-0.10355182,0,214477.81053447723,225.0,265472.0,2.640625,2.74,32.0,59731200.0
39.057518,23.0,3.607533,3.6292472,0.08667536,3648,1.8240069e-12,0.02171408,300.00218121407397,12.521072,0.019125007,0.5918505,0.052845627,0.0,0.07859028,0.022939077,0.0032096128,12.426961,0.1778588891029358,0.01831068000574182,0.020321313,0,214532.42347073555,225.0,265600.0,2.828125,2.7,32.0,59760000.0
40.87149,,3.6324103,3.6325119,0.06917057,3649,1.5882787e-12,0.000101609796,304.07933784149134,12.026144,0.0119748935,0.5941133,0.057234276,0.0,0.063393556,-0.12031847,0.0017569516,12.225855,0.16006159782409668,0.01855952989755196,-0.12148131,0,214586.304145813,225.0,265600.0,2.828125,2.7,32.0,59760000.0
37.459286,14.0,3.5854712,3.614246,0.094991215,3650,1.6151789e-12,0.028774858,301.86988926531296,12.594881,0.02945109,0.5415811,0.055786394,0.0,0.08498735,0.06920217,0.0039020637,12.484578,0.19953614473342896,0.018424675858478574,0.06584169,0,214640.57918477058,225.0,265728.0,2.4765625,2.4,32.0,59788800.0
41.503376,15.0,3.6552682,3.662331,0.07759414,3651,1.4267658e-12,0.007062798,303.4748668366919,12.456454,0.04646918,0.64374197,0.052604605,0.0,0.07862524,0.12774575,0.0031491737,12.194646,-0.02675342559814453,0.018522635915325433,0.12524033,0,214694.56718111038,225.0,265856.0,2.5234375,2.53,32.0,59817600.0
37.623123,,3.6370633,3.6212478,0.06866058,3652,1.5537456e-12,-0.0158154,300.9037578143127,11.57897,0.017666375,0.67364454,0.055350948,0.0,0.06227848,0.15687813,0.0020659773,11.376251,0.1772630214691162,0.018365707874408735,0.15548581,0,214749.01648449898,225.0,265856.0,2.5234375,2.53,32.0,59817600.0
38.9937,20.0,3.6655424,3.663612,0.08550259,3653,1.6396333e-12,-0.0019304664,302.34519512696613,12.239816,0.021802291,0.61583877,0.058228273,0.0,0.081019424,0.041291054,0.0027452607,12.214564,0.10211700201034546,0.018453686226011116,0.039161634,0,214803.206199646,225.0,265984.0,2.6328125,2.56,32.0,59846400.0
39.029507,,3.670711,3.659092,0.058031723,3654,1.533229e-12,-0.011619073,303.5722627180485,11.840658,0.026910495,0.6234357,0.055023383,0.0,0.06156407,0.14903504,0.001799706,11.572569,-0.12544357776641846,0.01852858048816214,0.14785877,0,214857.17687487602,225.0,265984.0,2.6328125,2.56,32.0,59846400.0
38.504936,14.0,3.6399827,3.6567945,0.0828007,3655,1.7329405e-12,0.01681173,301.05359588193045,12.490561,0.024455337,0.5980114,0.049303662,0.0,0.0783706,0.045655373,0.0027934317,12.494788,0.10414379835128784,0.01837485326427798,0.043459952,0,214911.5990781784,225.0,266112.0,2.640625,2.82,32.0,59875200.0
39.977875,,3.6706314,3.6632268,0.06427344,3656,1.6378238e-12,-0.0074047064,304.07435272776684,11.977591,0.009386603,0.57759273,0.053211484,0.0,0.06299572,-0.07780495,0.0016165074,12.06248,0.03936362266540527,0.018559225630356863,-0.07884387,0,214965.48063659668,225.0,266112.0,2.640625,2.82,32.0,59875200.0
36.4283,15.0,3.6355386,3.6386662,0.08816246,3657,1.6510818e-12,0.0031276322,302.2869928668744,12.274744,0.028319066,0.59400177,0.05047238,0.0,0.0767576,-0.091604486,0.002958976,12.382883,0.24198919534683228,0.018450133841972315,-0.09396946,0,215019.68078541756,225.0,266240.0,2.75,2.74,32.0,59904000.0
38.4281,,3.6942527,3.6740901,0.06477773,3658,1.7100374e-12,-0.020162422,305.8461183176676,11.814491,0.020832023,0.5953127,0.051628023,0.0,0.06421351,-0.011552178,0.0022163864,11.816761,0.01734447479248047,0.01866736561997483,-0.013173252,0,215073.25020813942,225.0,266240.0,2.75,2.74,32.0,59904000.0
37.445427,23.0,3.6448731,3.635561,0.075330526,3659,1.7768088e-12,-0.009311982,301.5560919050969,12.419582,0.03240046,0.5880991,0.057374697,0.0,0.06876692,-0.11142395,0.0022911693,12.710031,0.16666972637176514,0.018405523187566948,-0.11312702,0,215127.58172535896,225.0,266368.0,2.9296875,2.59,32.0,59932800.0
38.19253,14.0,3.6549432,3.6639848,0.08989684,3660,1.5448436e-12,0.009041833,303.6060729629444,12.461882,0.030783791,0.593475,0.05570356,0.0,0.08202088,0.07524562,0.0034551988,12.291662,0.16754651069641113,0.01853064410174221,0.072383896,0,215181.54639029503,225.0,266496.0,2.375,2.33,32.0,59961600.0
36.584637,,3.6604893,3.6395397,0.06360479,3661,1.8508305e-12,-0.020949677,303.9787078810672,11.569633,0.012483859,0.6000961,0.05530429,0.0,0.060733814,-0.017530411,0.002061569,11.593951,0.08823806047439575,0.018553387932194042,-0.018991884,0,215235.44490218163,225.0,266496.0,2.375,2.33,32.0,59961600.0
39.462498,14.0,3.656416,3.6601772,0.08514911,3662,1.5683468e-12,0.0037612976,302.2304585751014,12.284327,0.033931218,0.5942926,0.05420287,0.0,0.07873946,0.08515331,0.0032186164,12.170057,0.14488476514816284,0.018446683262640467,0.08252899,0,215289.65518951416,225.0,266624.0,2.1640625,2.18,32.0,59990400.0
40.016636,,3.6614275,3.643546,0.06600899,3663,1.6245287e-12,-0.017881215,305.7518738356719,11.694398,0.010191562,0.60528135,0.054322407,0.0,0.06124439,0.13137841,0.0020101673,11.509447,0.13915210962295532,0.018661613393290522,0.12997353,0,215343.24112439156,225.0,266624.0,2.1640625,2.18,32.0,59990400.0
37.12747,22.0,3.6311185,3.64007,0.085722625,3664,1.6422964e-12,0.008951511,303.00769810763944,12.350106,0.025745474,0.57647824,0.055248532,0.0,0.08026024,0.069605224,0.003978846,12.275108,0.12338286638259888,0.018494122198952603,0.06620286,0,215397.31235790253,225.0,266752.0,2.5078125,2.37,32.0,60019200.0
39.03357,,3.6782322,3.6459267,0.057994932,3665,1.7994822e-12,-0.03230509,305.0150318517657,11.505375,0.020571873,0.5889465,0.05170004,0.0,0.059489947,0.19372132,0.0025998394,11.247028,-0.05222117900848389,0.018616640127671245,0.19171044,0,215451.02774333954,225.0,266752.0,2.5078125,2.37,32.0,60019200.0
38.03875,13.0,3.6116166,3.6169004,0.08422047,3666,1.5842772e-12,0.00528399,301.81950646741495,12.472319,0.029636126,0.562233,0.05848193,0.0,0.07503827,-0.040036514,0.0031617323,12.629894,0.20616483688354492,0.018421600736536557,-0.042636015,0,215505.31184244156,225.0,266880.0,1.9921875,1.96,32.0,60048000.0
39.857582,13.0,3.6665895,3.676907,0.085729256,3667,1.4112822e-12,0.010317737,305.34207101738355,12.541189,0.025909351,0.5514512,0.062354416,0.0,0.07946943,0.1822959,0.0028164922,12.235466,0.140705406665802,0.0186366010142446,0.18003085,0,215558.96969556808,225.0,267008.0,2.25,2.22,32.0,60076800.0
35.942314,,3.6586614,3.6464415,0.06689346,3668,1.6379319e-12,-0.012219468,302.46403656075086,11.758352,0.016742457,0.59309304,0.05572463,0.0,0.062495045,0.16317505,0.0017962445,11.517385,0.1271815299987793,0.01846093973149114,0.1619719,0,215613.13811898232,225.0,267008.0,2.25,2.22,32.0,60076800.0
39.010284,14.0,3.6533158,3.6569507,0.08391442,3669,1.8262405e-12,0.0036349506,301.0918234177298,12.320437,0.028591596,0.59420514,0.055995595,0.0,0.075776815,-0.04101392,0.0034110113,12.398981,0.18454599380493164,0.018377186487898548,-0.043830723,0,215667.55341267586,225.0,267136.0,2.1484375,2.23,32.0,60105600.0
38.635975,,3.6770675,3.6628885,0.062275045,3670,1.5459225e-12,-0.014179144,303.05441947576594,11.838906,0.010814277,0.5873455,0.052184895,0.0,0.060293145,-0.0034045025,0.0018968077,11.793665,0.06263703107833862,0.018496973844956417,-0.0047139646,0,215721.61631011963,225.0,267136.0,2.1484375,2.23,32.0,60105600.0
37.93786,14.0,3.6399045,3.651295,0.08933409,3671,1.6040616e-12,0.011390236,298.3343354771965,12.433317,0.027291255,0.6068151,0.053049937,0.0,0.07914088,-0.011700421,0.0031161534,12.5129385,0.2151850461959839,0.018208882780590605,-0.0142097585,0,215776.53456139565,225.0,267264.0,2.21875,2.29,32.0,60134400.0
39.64863,,3.6871438,3.6704998,0.06436318,3672,1.5372765e-12,-0.016643845,303.47471807593445,11.84379,0.022834986,0.55063504,0.05086801,0.0,0.06425697,-0.11440462,0.0027237837,12.083598,0.0032973885536193848,0.01852262683568936,-0.11657777,0,215830.5225841999,225.0,267264.0,2.21875,2.29,32.0,60134400.0
36.46582,15.0,3.6547892,3.6562793,0.089845814,3673,1.7249031e-12,0.001490094,302.5182291446441,12.411382,0.035892427,0.56800455,0.06226605,0.0,0.07671515,-0.15433107,0.0031170475,12.64991,0.27093440294265747,0.018464247384316658,-0.15688013,0,215884.68130397797,225.0,267392.0,2.59375,2.91,32.0,60163200.0
37.017235,14.0,3.6852744,3.682065,0.08121935,3674,1.6386833e-12,-0.0032094931,303.7103300541016,12.281237,0.043706067,0.56535286,0.05796129,0.0,0.07906773,-0.059611622,0.0032443425,12.3935,0.05228126049041748,0.01853700744959116,-0.062290616,0,215938.62744402885,225.0,267520.0,3.15625,2.73,32.0,60192000.0
40.27558,,3.6711097,3.6558666,0.06368739,3675,1.5760743e-12,-0.0152430665,302.83618041539364,11.736356,0.016439615,0.60765326,0.055566255,0.0,0.060299277,-0.20562893,0.0018669015,11.9479065,0.1035681962966919,0.01848365358980674,-0.20688818,0,215992.72930192947,225.0,267520.0,3.15625,2.73,32.0,60192000.0
39.22274,12.0,3.6812434,3.6845527,0.0847379,3676,1.6651524e-12,0.0033090622,303.98540299815846,12.367896,0.024604721,0.6035043,0.055646818,0.0,0.07851538,0.10155676,0.0026902605,12.191879,0.14147263765335083,0.01855379656971182,0.099470004,0,216046.62662672997,225.0,267648.0,1.90625,1.94,32.0,60220800.0
38.33821,,3.6890326,3.6744528,0.0722239,3677,1.7134277e-12,-0.01457968,303.1136222566277,11.84354,0.009319153,0.5692509,0.059314743,0.0,0.062220015,-0.002379954,0.0021083278,11.837912,0.25783872604370117,0.01850058729593675,-0.003919031,0,216100.6789648533,225.0,267648.0,1.90625,1.94,32.0,60220800.0
36.28542,13.0,3.669046,3.666481,0.08759874,3678,1.6940965e-12,-0.0025646046,303.90119159494355,12.217809,0.031002054,0.5863284,0.06080008,0.0,0.07609013,0.07997562,0.0027945398,12.094803,0.2454972267150879,0.018548656713558567,0.07776741,0,216154.5912246704,225.0,267776.0,2.2265625,2.33,32.0,60249600.0
39.566917,,3.67355,3.66014,0.06718112,3679,1.5875426e-12,-0.013410026,306.9821122010563,11.830232,0.011816637,0.5867197,0.057907555,0.0,0.061475392,0.018280294,0.0018608272,11.860165,0.16264790296554565,0.0187367011841465,0.017006187,0,216207.96241259575,225.0,267776.0,2.2265625,2.33,32.0,60249600.0
38.72087,14.0,3.635202,3.648193,0.09174954,3680,1.7665455e-12,0.012991024,300.8012590466985,12.582236,0.036934953,0.57991165,0.058248807,0.0,0.082007006,0.0677003,0.003305977,12.526604,0.20109683275222778,0.018359451846111968,0.064974226,0,216262.43026971817,225.0,267904.0,2.5,2.31,32.0,60278400.0
38.791,22.0,3.652504,3.6604295,0.07881831,3681,1.788871e-12,0.0079256985,303.2832900884346,12.389893,0.029789757,0.5535531,0.052718848,0.0,0.07756782,-0.04020111,0.003374796,12.568475,0.0314791202545166,0.018510942998561684,-0.043022353,0,216316.4523689747,225.0,268032.0,2.796875,2.89,32.0,60307200.0
38.61094,,3.6471674,3.634313,0.06278311,3682,1.5799161e-12,-0.012854286,301.9073800151538,11.729448,0.015688956,0.5652176,0.0546639,0.0,0.062110145,0.011834349,0.00243497,11.749027,0.02132284641265869,0.01842696411225304,0.0099645965,0,216370.72066807747,225.0,268032.0,2.796875,2.89,32.0,60307200.0
36.05147,15.0,3.6243334,3.624467,0.07853528,3683,1.6807393e-12,0.00013320555,301.068935326575,12.163263,0.027170265,0.5691676,0.052417558,0.0,0.07485009,0.06638321,0.0021911743,12.020712,0.09164625406265259,0.01837578950967865,0.06476121,0,216425.14009857178,225.0,268160.0,2.6484375,2.78,32.0,60336000.0
38.23855,,3.6378176,3.6291647,0.062330928,3684,1.7071998e-12,-0.008653119,303.3071600300617,11.816212,0.011105021,0.5839418,0.051862452,0.0,0.060748704,0.0647536,0.002171822,11.700117,0.05012422800064087,0.01851239990417857,0.06316572,0,216479.1579463482,225.0,268160.0,2.6484375,2.78,32.0,60336000.0
38.10884,14.0,3.6127586,3.6320632,0.08819952,3685,1.6876095e-12,0.019304488,302.84511550826295,12.483347,0.023213178,0.5715925,0.049153354,0.0,0.08018776,-0.02552902,0.0031863386,12.500344,0.1734222173690796,0.018484198944596127,-0.028143767,0,216533.25820803642,225.0,268288.0,2.6484375,2.68,32.0,60364800.0
39.801434,,3.6492035,3.6348238,0.05950041,3686,1.6742332e-12,-0.014379719,304.9381390689759,11.764761,0.004900687,0.5792836,0.051716518,0.0,0.061237916,0.014695076,0.0016874825,11.759277,-0.05925595760345459,0.018611946964659173,0.013586878,0,216586.98713827133,225.0,268288.0,2.6484375,2.68,32.0,60364800.0
37.179153,13.0,3.6232905,3.6381764,0.08694293,3687,1.7187302e-12,0.014885752,299.7563115127252,12.504067,0.03643529,0.55316347,0.05293229,0.0,0.0792605,-0.07631669,0.0028859496,12.601736,0.16891592741012573,0.018295673310102855,-0.07864948,0,216641.64486980438,225.0,268416.0,1.9140625,1.98,32.0,60393600.0
40.043266,15.0,3.6795096,3.6832752,0.078500904,3688,1.7703035e-12,0.0037655649,301.64710642063653,12.420024,0.030593034,0.54048604,0.051311933,0.0,0.07908519,-0.13376623,0.0041505666,12.742233,-0.014941573143005371,0.01841107827274393,-0.13737632,0,216695.95999383926,225.0,268544.0,2.2265625,2.01,32.0,60422400.0
39.028004,,3.6527996,3.6449656,0.06789889,3689,1.8048134e-12,-0.007834176,301.41821744347703,11.834477,0.010233951,0.5915813,0.05501925,0.0,0.0627131,0.042441603,0.0017711218,11.845486,0.14691704511642456,0.018397107998259096,0.04126206,0,216750.31636333466,225.0,268544.0,2.2265625,2.01,32.0,60422400.0
37.843925,22.0,3.6406207,3.645625,0.08031192,3690,1.8214009e-12,0.0050043706,299.73655841625185,12.340509,0.035043392,0.5607361,0.052416224,0.0,0.07609678,-0.06366072,0.0031372148,12.435437,0.102214515209198,0.018294467676773184,-0.0662372,0,216804.9776968956,225.0,268672.0,2.4296875,2.38,32.0,60451200.0
