opt_clipfrac,recent_best_ext_ret,vpredstd,opt_aux,opt_ent,ups,opt_vf,ev,rew_mean,opt_tot,retmean,rank,opt_dyn_loss,advmean,opt_approxkl,opt_pg,vpredmean,advstd,opt_feat_var,tps,total_secs,n_updates,retstd,epcount,eplen,eprew,tcount,best_ext_ret,eprew_recent
0.0,3.0,0.33298215,0.06736779,0.78051853,0.006610868934964812,0.0066637658,0.8958628177642822,20.93954,0.063900515,4.086217,0,20.210056,0.0036794506,1.191871e-12,0.058017273,4.0825377,0.11194828,106.42935,761.5721013079464,98321.14801311493,639,0.34690815,81664.0,900.0,1.04,73497600.0,20.0,1.1640625
0.0,3.0,0.26195443,0.04799349,0.80697334,0.00653401354910065,0.005467724,0.8255327045917511,21.125074,0.011397613,4.12497,0,21.196413,0.006274638,1.2153431e-12,0.0067368625,4.1186953,0.11170118,121.25774,752.718360856395,98474.19330334663,640,0.26742423,81792.0,900.0,1.1,73612800.0,20.0,1.0390625
0.0,3.0,0.31174183,0.045713425,0.79824764,0.006611439444523854,0.0077628708,0.8729365766048431,21.03864,-0.0046888674,4.1147738,0,20.702343,0.009112792,1.2113873e-12,-0.01165349,4.105661,0.11430974,114.547104,761.637824009148,98625.44629573822,641,0.32068083,81920.0,900.0,1.21,73728000.0,20.0,1.15625
0.0,3.0,0.25553757,0.04954569,0.77911866,0.006515481946584986,0.006303198,0.813211664557457,21.51583,0.0016454235,4.1607366,0,21.76118,0.011198184,1.2475626e-12,-0.003878656,4.149539,0.11179193,116.43336,750.5835202465903,98778.92688369751,642,0.25866374,82048.0,900.0,1.06,73843200.0,20.0,1.03125
0.0,10.0,0.31292266,0.049600467,0.7928694,0.006512206512620444,0.0062157298,0.8575146645307541,21.07843,0.045176078,4.1375375,0,20.91806,0.005604897,1.154385e-12,0.039753217,4.131933,0.12106706,115.38003,750.2061902538752,98932.4846675396,643,0.32073098,82176.0,900.0,1.29,73958400.0,20.0,1.203125
0.0,3.0,0.22871794,0.04282291,0.8015423,0.006461993866234374,0.0059038596,0.7842364311218262,21.225853,0.014727118,4.1803956,0,21.223694,-0.0039745327,1.1821476e-12,0.009624802,4.1843696,0.10654327,119.313866,744.4216933902,99087.23566555977,644,0.22937019,82304.0,900.0,1.07,74073600.0,20.0,1.0625
0.0,3.0,0.30625427,0.045734096,0.8053832,0.006572831117926385,0.005973799,0.8720589578151703,21.020557,0.03253504,4.1470795,0,20.461813,-0.0005290606,1.197365e-12,0.027366621,4.147609,0.11227024,116.51704,757.1901447851195,99239.37710690498,645,0.3138772,82432.0,900.0,1.28,74188800.0,20.0,1.3359375
0.0,3.0,0.2887175,0.046755753,0.8055645,0.006581560928626464,0.005625945,0.8553285449743271,21.165617,-0.0014075921,4.157851,0,20.999327,0.0012487598,1.2329663e-12,-0.0062279725,4.156603,0.1111244,121.274765,758.1958189777687,99391.31674718857,646,0.29215813,82560.0,900.0,1.06,74304000.0,20.0,1.09375
0.0,3.0,0.32557523,0.04950496,0.8140632,0.006506296530211952,0.0056184717,0.8808922618627548,21.019922,0.023166511,4.136977,0,20.79516,-0.0043112705,1.2109871e-12,0.018362103,4.1412883,0.11449581,120.47651,749.5253602804169,99545.01401495934,647,0.33175662,82688.0,900.0,1.02,74419200.0,20.0,1.109375
0.0,10.0,0.2576917,0.038831,0.80509686,0.006539924160215943,0.0068672965,0.8083377033472061,21.094439,-0.02176535,4.170934,0,21.260607,0.000612423,1.1946127e-12,-0.02782755,4.170321,0.117451094,116.617065,753.3992632568766,99697.9209868908,648,0.26828027,82816.0,900.0,1.23,74534400.0,20.0,1.2578125
0.0,3.0,0.31937927,0.034745213,0.8281256,0.006581051736483367,0.0055176374,0.8794519305229187,21.121307,-0.004215868,4.145057,0,21.529186,0.0023708022,1.2339423e-12,-0.00890538,4.142687,0.1121422,127.65617,758.1371600428838,99849.87238311768,649,0.32298988,82944.0,900.0,1.32,74649600.0,20.0,1.3125
0.0,3.0,0.29902256,0.06445239,0.7844016,0.0064955238460684935,0.0064503415,0.8606537878513336,20.911133,0.0064502503,4.1295576,0,20.784382,-0.0011790134,1.2198322e-12,0.0007843102,4.130737,0.11482018,118.370094,748.2843470670905,100003.82455444336,650,0.30758888,83072.0,900.0,0.97,74764800.0,20.0,1.09375
0.0,3.0,0.3097463,0.04870591,0.7980055,0.0065064756302834915,0.006493821,0.8772207424044609,21.52848,-0.018273406,4.1610847,0,21.702168,0.015738267,1.2445698e-12,-0.02396922,4.1453466,0.111708,122.45569,749.5459926086581,100157.51759147644,651,0.31880254,83200.0,900.0,1.32,74880000.0,20.0,1.2578125
0.0,10.0,0.28412005,0.050172232,0.8130844,0.0064970450903886305,0.0063254135,0.8458528220653534,21.497238,0.020220056,4.217029,0,21.36371,0.0035345377,1.1756569e-12,0.014707728,4.2134943,0.115111664,117.738846,748.4595944127702,100311.43371582031,652,0.2931916,83328.0,900.0,1.17,74995200.0,20.0,1.2265625
0.0,3.0,0.3046727,0.04926096,0.7990377,0.006497823676539833,0.006734887,0.8733589202165604,21.182144,-0.006855116,4.1603665,0,21.088535,0.0013291291,1.2143683e-12,-0.012790966,4.159037,0.11101564,120.42885,748.5492875373888,100465.33139753342,653,0.31195852,83456.0,900.0,1.13,75110400.0,20.0,1.1484375
0.0,3.0,0.24660067,0.048560284,0.8106831,0.006576393523060556,0.0077515235,0.7879768460988998,21.535389,-0.047491033,4.229146,0,21.273329,0.0043504336,1.2082718e-12,-0.054431874,4.224796,0.11687389,122.96545,757.600533856576,100617.39042448997,654,0.25382,83584.0,900.0,1.12,75225600.0,20.0,1.046875
0.0,3.0,0.30277738,0.14900735,0.79593223,0.006498975974920345,0.012846693,0.8512602746486664,24.554453,0.09191935,4.331905,0,23.259796,0.099271186,1.1864904e-12,0.079868585,4.2326336,0.12584406,105.867165,748.6820323108237,100771.26081943512,655,0.32630163,83712.0,900.0,1.08,75340800.0,20.0,1.0390625
0.0,3.0,0.27954423,0.0806242,0.7914331,0.006495847792322807,0.00807825,0.8159957081079483,21.510632,-0.013033799,4.406742,0,20.799097,-0.030605072,1.2123672e-12,-0.020320617,4.437347,0.11972213,100.301254,748.3216656755874,100925.20531320572,656,0.2791004,83840.0,900.0,1.15,75456000.0,20.0,1.125
0.0,3.0,0.3198993,0.06647933,0.7828931,0.006516120071500861,0.010492162,0.8742357343435287,19.171444,-0.0421158,4.281235,0,18.976746,-0.09798975,1.2231112e-12,-0.05182507,4.379225,0.11141109,92.71264,750.6570322368991,101078.67087078094,657,0.31415918,83968.0,900.0,1.28,75571200.0,20.0,1.15625
0.0,3.0,0.3032403,0.052044258,0.7937625,0.0065248814175143345,0.010722974,0.8671615272760391,18.913837,0.0018527796,4.2074413,0,19.424536,-0.09768711,1.2724909e-12,-0.008076432,4.305128,0.10920368,99.220985,751.6663392976512,101231.93036103249,658,0.29962313,84096.0,900.0,1.07,75686400.0,20.0,1.1953125
0.0,3.0,0.3075852,0.055064913,0.8212355,0.006593242416029263,0.009275822,0.8725748658180237,18.72287,-0.03249526,4.124968,0,18.874119,-0.08527582,1.2263508e-12,-0.040949848,4.210244,0.110162415,105.21935,759.5415263265711,101383.60080432892,659,0.3086071,84224.0,900.0,0.96,75801600.0,20.0,0.8984375
0.0,3.0,0.2600168,0.05884842,0.80437285,0.006585441835756474,0.007566725,0.8326174020767212,19.085697,0.009017889,4.0263786,0,19.087116,-0.058327917,1.1512967e-12,0.0022555373,4.0847073,0.10685349,104.20404,758.6428994791457,101535.45090413094,660,0.26117617,84352.0,900.0,1.06,75916800.0,20.0,1.09375
0.0,3.0,0.29503825,0.059913687,0.80022556,0.006529430130911221,0.007080875,0.8594132363796234,18.74359,-0.007663676,3.9340835,0,18.488619,-0.04278843,1.1511636e-12,-0.013944325,3.9768722,0.115385816,103.48392,752.1903510809726,101688.60362648964,661,0.30773735,84480.0,900.0,1.07,76032000.0,20.0,1.125
0.0,3.0,0.29092047,0.060761023,0.7512386,0.006473944006245974,0.009807988,0.8347177356481552,18.936296,0.12085277,3.896482,0,18.430918,-0.028936729,1.0998018e-12,0.11179602,3.9254189,0.12157522,94.352104,745.7983495195361,101843.06897234917,662,0.29904184,84608.0,900.0,0.99,76147200.0,20.0,0.9765625
0.0,3.0,0.2786859,0.0625971,0.794291,0.006559044888629219,0.0060902936,0.8515866696834564,19.458925,-0.028935853,3.8982384,0,20.001877,-0.008812069,1.1805138e-12,-0.034231856,3.9070506,0.10874613,102.70055,755.601971170086,101995.53019452095,663,0.28227818,84736.0,900.0,1.18,76262400.0,20.0,1.1484375
0.0,3.0,0.20799287,0.056487564,0.80419487,0.006502159042463174,0.0051301923,0.7586984932422638,19.697472,-0.025083935,3.9390473,0,20.090942,-0.008368015,1.2322346e-12,-0.029409932,3.947415,0.10166033,103.28143,749.0487216917577,102149.32526373863,664,0.2069529,84864.0,900.0,1.22,76377600.0,20.0,1.21875
0.0,3.0,0.26547447,0.04481638,0.79941964,0.00649147730264779,0.005108367,0.8497908264398575,19.234337,-0.04794844,3.8751237,0,19.376518,-0.013405687,1.1768366e-12,-0.052257385,3.8885293,0.10234156,109.38263,747.8181852650255,102303.37340307236,665,0.26406074,84992.0,900.0,1.22,76492800.0,20.0,1.1640625
0.0,3.0,0.2673703,0.06509923,0.78251886,0.0065361852026147305,0.005880755,0.8563198745250702,19.27426,0.019442664,3.8545508,0,18.013142,-0.007100706,1.0847207e-12,0.014344428,3.8616512,0.1014669,99.890366,752.9685353412169,102456.36784386635,666,0.26768625,85120.0,900.0,1.03,76608000.0,20.0,1.0078125
0.0,3.0,0.2781792,0.07103146,0.77282673,0.006555672627117256,0.006519037,0.8614423722028732,19.50225,0.092560634,3.8266132,0,18.685856,0.008392286,1.1131198e-12,0.086814426,3.8182209,0.1071574,96.228195,755.2134866439078,102608.90749263763,667,0.287877,85248.0,900.0,1.02,76723200.0,20.0,1.046875
0.0,3.0,0.2586262,0.07400259,0.79473686,0.0064897524967064265,0.0057362467,0.8445067405700684,19.555403,-0.040652744,3.8484812,0,19.515574,0.0066845147,1.1681132e-12,-0.045594253,3.8417969,0.10427401,98.24239,747.6194876205803,102762.99657392502,668,0.26443583,85376.0,900.0,1.38,76838400.0,20.0,1.34375
0.0,3.0,0.25215378,0.05678276,0.80127686,0.006545598629552741,0.0060958746,0.8200862854719162,19.519688,0.023252591,3.8517103,0,19.227556,0.0073598856,1.1997277e-12,0.017957993,3.8443508,0.10892058,105.182495,754.0529621244758,102915.77098870277,669,0.25678983,85504.0,900.0,1.07,76953600.0,20.0,1.0546875
0.0,3.0,0.27106044,0.051505785,0.78909165,0.006595024430443813,0.0058857813,0.8621538728475571,19.915289,-0.014131149,3.9123087,0,20.15155,0.0101488335,1.1951299e-12,-0.01922784,3.9021602,0.103710964,105.88001,759.7468143871273,103067.40044975281,670,0.2793363,85632.0,900.0,1.29,77068800.0,20.0,1.2734375
0.0,3.0,0.24492328,0.055018496,0.7956909,0.006511436323414964,0.0049736523,0.8270523548126221,20.059464,-0.004633358,3.9200773,0,20.510834,0.010377859,1.2451871e-12,-0.008811319,3.9096992,0.10438851,107.505646,750.1174644574038,103220.97639679909,671,0.2510125,85760.0,900.0,1.14,77184000.0,20.0,1.0390625
0.0,3.0,0.2793568,0.08483607,0.7976296,0.006486171975628341,0.005754097,0.8599860668182373,19.521423,0.021387303,3.9070399,0,19.026443,-0.006106285,1.1275372e-12,0.016430836,3.9131463,0.1071214,96.21835,747.2070115923849,103375.15053892136,672,0.28627974,85888.0,900.0,1.1,77299200.0,20.0,1.0859375
0.0,3.0,0.24621223,0.063571475,0.8157216,0.00652466327131352,0.0060720965,0.8200073391199112,19.735472,-0.021605706,3.919234,0,19.643372,0.00414819,1.1862814e-12,-0.026862081,3.915086,0.10794899,107.27324,751.6412088553175,103528.415153265,673,0.25444338,86016.0,900.0,1.17,77414400.0,20.0,1.1953125
0.0,3.0,0.2523863,0.0617533,0.7926773,0.006588871640320974,0.005797793,0.8338156193494797,19.852383,0.026911825,3.9420211,0,19.393837,0.0013231584,1.2462458e-12,0.02190671,3.940698,0.10561279,107.14395,759.0380129649761,103680.18620824814,674,0.25907257,86144.0,900.0,1.31,77529600.0,20.0,1.3046875
0.0,3.0,0.20320834,0.056096297,0.8031315,0.006510523335974075,0.0052554216,0.7626287639141083,20.074587,-0.0007529659,3.9473777,0,19.771818,0.01007915,1.2178251e-12,-0.005205256,3.937298,0.10000276,108.29231,750.0122883042134,103833.78369164467,675,0.20525698,86272.0,900.0,1.15,77644800.0,20.0,1.25
0.0,3.0,0.24755381,0.047375023,0.7877995,0.006560827499835455,0.00472384,0.8341913670301437,19.939026,0.031884637,3.9539998,0,20.088493,0.0031924865,1.2363444e-12,0.027948596,3.9508073,0.10346923,107.39271,755.8073279810445,103986.20348930359,676,0.25410175,86400.0,900.0,1.35,77760000.0,20.0,1.359375
0.0,3.0,0.2700882,0.04694262,0.80356884,0.0064210562459511645,0.0052283895,0.8527316898107529,19.879044,0.0063142953,3.9265978,0,19.721258,0.0070637544,1.149296e-12,0.0018894747,3.9195347,0.10699609,109.39028,739.7056795335741,104141.94110655785,677,0.27881312,86528.0,900.0,1.14,77875200.0,20.0,1.1796875
0.0,3.0,0.22887333,0.04285282,0.81650627,0.006480024826120504,0.0059605874,0.8060477524995804,20.508978,-0.012317095,4.0076685,0,20.325438,0.017737007,1.2938622e-12,-0.017461175,3.9899313,0.10488038,105.9002,746.498859969082,104296.26150298119,678,0.23814793,86656.0,900.0,1.2,77990400.0,20.0,1.21875
0.0,3.0,0.24359018,0.050861795,0.79245484,0.00643411306150505,0.004573554,0.8235317766666412,20.008533,-0.006739785,3.9846394,0,20.065573,-0.006036361,1.2694129e-12,-0.010520884,3.990676,0.102229305,108.91646,741.2098246853818,104451.68308019638,679,0.24335605,86784.0,900.0,1.19,78105600.0,20.0,1.25
0.0,3.0,0.22983375,0.062356956,0.79537654,0.006426798275871694,0.006383369,0.7891478687524796,20.108425,-0.0042959726,3.9887798,0,20.056093,0.0077563217,1.2331068e-12,-0.009883965,3.9810238,0.10962924,100.21168,740.367161380419,104607.28155350685,680,0.23874672,86912.0,900.0,1.2,78220800.0,20.0,1.15625
0.0,3.0,0.24858935,0.045622543,0.8103909,0.006485583567182573,0.005464278,0.821507066488266,20.007349,0.017070461,3.959968,0,19.979794,0.002610813,1.2278115e-12,0.012416573,3.9573574,0.105912276,108.23541,747.1392269394323,104761.46968317032,681,0.2506893,87040.0,900.0,1.24,78336000.0,20.0,1.1796875
0.0,3.0,0.2474548,0.04620195,0.8103662,0.006473688405941805,0.004975697,0.8265953809022903,20.119986,-0.023096582,3.983699,0,20.37741,0.009216212,1.2636576e-12,-0.027261913,3.9744828,0.10494135,112.88357,745.7689043644959,104915.9411277771,682,0.25200915,87168.0,900.0,1.14,78451200.0,20.0,1.109375
0.0,3.0,0.2460546,0.054155134,0.80131537,0.006417070076152923,0.0055603483,0.8325763493776321,20.357721,0.007337918,3.9857252,0,20.01309,0.014965667,1.2253233e-12,0.0025788853,3.970759,0.10432413,114.62368,739.2464727728167,105071.77548646927,683,0.25496253,87296.0,900.0,1.22,78566400.0,20.0,1.2578125
0.0,3.0,0.23328683,0.060857907,0.7963779,0.006516470778621112,0.0052040904,0.8088317364454269,20.415215,0.0015901602,3.997604,0,20.24972,0.00809622,1.2244867e-12,-0.0028175523,3.989508,0.10401523,107.158165,750.6974336971521,105225.23278474808,684,0.23789704,87424.0,900.0,1.17,78681600.0,20.0,1.09375
0.0,3.0,0.22257437,0.043695424,0.80353177,0.006477866863750877,0.007047547,0.7582695633172989,20.277975,0.013408852,3.9825003,0,20.193342,0.017072935,1.2257431e-12,0.0071648364,3.965428,0.11703728,111.81918,746.2502627041009,105379.6045897007,685,0.23804471,87552.0,900.0,1.26,78796800.0,20.0,1.25
0.0,3.0,0.257844,0.044533722,0.78510493,0.006521684141388348,0.005532548,0.8361656665802002,20.249245,-0.061029173,4.005535,0,20.46913,0.009314389,1.3078587e-12,-0.06577662,3.996221,0.10893135,113.456024,751.2980130879376,105532.93921589851,686,0.26912275,87680.0,900.0,1.09,78912000.0,20.0,1.0625
0.0,3.0,0.2983057,0.045294616,0.7867773,0.006495545765392388,0.005599854,0.8788467720150948,20.256426,-0.05917349,4.041725,0,20.29131,0.0047176373,1.2709719e-12,-0.06398657,4.0370073,0.10574981,114.02751,748.286872173203,105686.89086771011,687,0.303817,87808.0,900.0,0.92,79027200.0,20.0,1.0078125
0.0,3.0,0.23939082,0.04608352,0.77600104,0.006517578423527092,0.0055630608,0.8238371312618256,20.601528,0.0025440613,4.0483365,0,20.776098,0.013812222,1.2193257e-12,-0.0022429985,4.034524,0.1028847,111.597466,750.825034390321,105840.32208633423,688,0.24512838,87936.0,900.0,0.97,79142400.0,20.0,0.9296875
0.0,3.0,0.26795608,0.05004092,0.7736733,0.006521869221011955,0.004798255,0.851308599114418,20.488089,-0.010409658,4.072058,0,20.750721,0.0060760486,1.3121593e-12,-0.01443424,4.065982,0.10496833,117.15537,751.3193342605772,105993.65236115456,689,0.2722171,88064.0,900.0,1.0,79257600.0,20.0,1.015625
0.0,3.0,0.24816999,0.06215663,0.7709378,0.006481523604210523,0.005777145,0.8213113099336624,20.581968,0.06806759,4.069824,0,19.60593,0.009325624,1.1935011e-12,0.06306138,4.0604987,0.1074088,102.09767,746.6715192050523,106147.9370727539,690,0.2540922,88192.0,900.0,1.08,79372800.0,20.0,1.140625
0.0,3.0,0.23375182,0.05163452,0.7698047,0.0064897066176527254,0.0058241263,0.7998180091381073,20.561268,0.004144842,4.125157,0,20.703106,0.0017122779,1.2809941e-12,-0.00090948,4.123445,0.10737096,110.12674,747.614202353594,106302.02724337578,691,0.23997961,88320.0,900.0,1.03,79488000.0,20.0,0.9765625
0.0,3.0,0.27394176,0.056357972,0.7748246,0.006492679743927395,0.0071914797,0.8466966450214386,20.511675,0.00666008,4.075629,0,20.101511,0.006710346,1.2436238e-12,0.00024342485,4.0689187,0.11170148,108.0273,747.9567065004359,106456.04685306549,692,0.2852877,88448.0,900.0,1.19,79603200.0,20.0,1.2265625
0.0,3.0,0.24116421,0.065528095,0.7686018,0.006553440720671234,0.0058761896,0.8059845715761185,21.234344,0.017484596,4.1220098,0,21.34756,0.029898386,1.3112618e-12,0.012377008,4.0921116,0.11113881,108.32,754.9563710213262,106608.63845229149,693,0.25231764,88576.0,900.0,1.26,79718400.0,20.0,1.28125
0.0,3.0,0.24156669,0.053717144,0.7624586,0.006514168496328355,0.0053018127,0.8094065934419632,20.601446,0.020587511,4.1117477,0,20.387344,0.004647222,1.2470552e-12,0.016048158,4.1070995,0.107691646,110.87378,750.4322107770265,106762.14998650551,694,0.24667667,88704.0,900.0,0.94,79833600.0,20.0,0.984375
0.0,3.0,0.27862713,0.05546464,0.7792012,0.0064910489861603375,0.005346668,0.8608948588371277,20.570547,-0.051608153,4.0890026,0,20.799543,0.0075542936,1.2719177e-12,-0.05617562,4.0814486,0.10633191,114.24483,747.7688432056709,106916.20829081535,695,0.2850966,88832.0,900.0,1.27,79948800.0,20.0,1.2421875
0.0,3.0,0.26336738,0.048698884,0.77756095,0.006480792238309129,0.006039807,0.8451674282550812,20.893768,-0.05158921,4.112818,0,21.322666,0.014589851,1.2468018e-12,-0.056851454,4.098228,0.1076986,109.145775,746.5872658532116,107070.5104136467,696,0.2737026,88960.0,900.0,1.01,80064000.0,20.0,1.0546875
0.0,3.0,0.27094468,0.062053703,0.7919995,0.006499444405187346,0.006789733,0.8385825306177139,20.664064,0.033494204,4.0973797,0,20.031313,0.0067338147,1.1770074e-12,0.02749647,4.090645,0.112063155,109.98128,748.7359954775824,107224.36971879005,697,0.2789251,89088.0,900.0,1.18,80179200.0,20.0,1.0703125
0.0,3.0,0.26488656,0.04631614,0.79010457,0.006544785656523663,0.0064884974,0.8294842839241028,20.664095,0.024671018,4.1293745,0,20.359653,0.005087151,1.2247447e-12,0.018972626,4.1242876,0.11347041,108.59497,753.9593076315259,107377.16311073303,698,0.2747897,89216.0,900.0,1.04,80294400.0,20.0,1.09375
0.0,3.0,0.24971734,0.051167,0.7945764,0.006489222743090809,0.0075287195,0.8117126673460007,21.007393,-0.03144345,4.1774616,0,20.497002,0.009198833,1.2576623e-12,-0.038177595,4.168263,0.11258619,115.738396,747.5584600040612,107531.26477122307,699,0.2594625,89344.0,900.0,1.3,80409600.0,20.0,1.234375
0.0,3.0,0.28874442,0.050898448,0.7808019,0.006547961325416513,0.0058908314,0.8674414157867432,20.718834,0.028800901,4.129008,0,20.562687,0.0067629637,1.2887167e-12,0.023690872,4.122245,0.10977095,110.10451,754.3251446879823,107683.9840605259,700,0.30149734,89472.0,900.0,0.99,80524800.0,20.0,0.984375
0.0,3.0,0.23724337,0.047208656,0.7885315,0.006466689112910724,0.0061306064,0.7963494211435318,20.9016,0.01857879,4.1976705,0,20.609701,4.494489e-05,1.2316267e-12,0.013236715,4.1976256,0.1096676,113.80145,744.9625858073153,107838.6226990223,701,0.24301636,89600.0,900.0,1.25,80640000.0,20.0,1.2578125
0.0,3.0,0.26129007,0.05539355,0.7942051,0.0064937292469924544,0.0062799724,0.8263292461633682,20.945501,0.0046759406,4.1928687,0,21.013397,0.0013104423,1.253348e-12,-0.0008098263,4.191558,0.110759266,109.42908,748.0776092535307,107992.61741638184,702,0.2657766,89728.0,900.0,1.02,80755200.0,20.0,1.1328125
0.0,3.0,0.2524449,0.045843996,0.78762585,0.006522667817392957,0.0055414815,0.8143807798624039,20.52096,0.027892288,4.1983852,0,20.803444,-0.011350486,1.3415858e-12,0.023138432,4.2097354,0.10966119,107.35743,751.4113325636687,108145.92891836166,703,0.25453147,89856.0,900.0,1.34,80870400.0,20.0,1.3125
0.0,3.0,0.25090086,0.041717954,0.79358184,0.0064810499221017726,0.0057653724,0.8148131370544434,20.829556,-0.017039694,4.169145,0,21.04044,-0.0011607222,1.2746964e-12,-0.022011485,4.170306,0.10964741,114.32692,746.6169510261242,108300.22490620613,704,0.2547964,89984.0,900.0,1.04,80985600.0,20.0,1.0
0.0,3.0,0.2596772,0.045331538,0.79812574,0.00644711003130921,0.007243934,0.8150366693735123,20.672283,-0.03558966,4.140989,0,20.440159,0.00086834497,1.2570905e-12,-0.04203547,4.1401205,0.11492863,115.651566,742.707075606821,108455.33316326141,705,0.26723012,90112.0,900.0,1.2,81100800.0,20.0,1.140625
0.0,3.0,0.29824784,0.055148333,0.7796871,0.0065617473833858506,0.007661896,0.863854244351387,20.640871,0.040716633,4.0939827,0,20.100409,0.014219393,1.2347934e-12,0.033834424,4.079764,0.114460975,109.15943,755.91329856605,108607.73159337044,706,0.31020972,90240.0,900.0,1.14,81216000.0,20.0,1.09375
0.0,3.0,0.2670915,0.045425486,0.7854325,0.0065178820167324965,0.006837044,0.8395007699728012,20.65397,-0.00032316335,4.145605,0,20.497612,0.0016062015,1.2764938e-12,-0.0063747745,4.143999,0.10952818,112.54098,750.8600083275836,108761.15566539764,707,0.27339426,90368.0,900.0,1.03,81331200.0,20.0,1.0
0.0,3.0,0.19462074,0.052762203,0.7772001,0.0065725939441152155,0.0057519153,0.6909539997577667,21.302114,0.03558212,4.213875,0,21.169939,0.015493654,1.3316152e-12,0.030607406,4.198381,0.11267695,118.74051,757.1628223620729,108913.30259680748,708,0.2026859,90496.0,900.0,0.91,81446400.0,20.0,1.0
0.0,3.0,0.2609604,0.05092555,0.7528227,0.0066252089226041914,0.0056330296,0.8333514183759689,21.263773,0.0028400603,4.206151,0,21.779318,0.009900038,1.2779e-12,-0.0020401466,4.196251,0.109432094,110.85148,763.2240678840028,109064.24123311043,709,0.26806733,90624.0,900.0,1.37,81561600.0,20.0,1.3203125
0.0,3.0,0.271951,0.059831798,0.77045155,0.006560327308139154,0.008087698,0.8282437473535538,20.756044,0.055398744,4.145365,0,20.065605,0.0059989896,1.2528428e-12,0.0480815,4.139366,0.1176509,108.07527,755.7497058976305,109216.67265200615,710,0.28388274,90752.0,900.0,0.96,81676800.0,20.0,1.0234375
0.0,3.0,0.2900862,0.06252873,0.7550407,0.006625464069140973,0.007400013,0.8550227880477905,20.909365,0.01963161,4.1620064,0,20.310072,0.012783056,1.2508169e-12,0.012986638,4.149224,0.11402956,109.42391,763.25346076504,109367.60547566414,711,0.2994798,90880.0,900.0,1.28,81792000.0,20.0,1.3046875
0.0,3.0,0.28672156,0.048395343,0.7663068,0.006609955061914376,0.0052679554,0.8620232343673706,20.669971,0.018796226,4.143502,0,20.82253,0.0043946463,1.2553615e-12,0.014294578,4.1391068,0.11058281,110.44336,761.4668231325362,109518.89243459702,712,0.29770398,91008.0,900.0,1.16,81907200.0,20.0,1.2109375
0.0,3.0,0.27827474,0.05106999,0.7546449,0.006546882305443406,0.007707119,0.8490025103092194,20.850616,-0.047863033,4.153602,0,21.318773,0.010868088,1.3055288e-12,-0.05481551,4.142734,0.11247254,114.405334,754.2008415870804,109671.63689422607,713,0.28944206,91136.0,900.0,1.02,82022400.0,20.0,1.109375
0.0,3.0,0.30060834,0.06404504,0.7528478,0.006538819947680542,0.006032145,0.8727702349424362,20.889538,-0.036418647,4.149539,0,21.018293,0.010532341,1.2882401e-12,-0.041697945,4.1390066,0.10948559,104.34725,753.2720579727984,109824.5696876049,714,0.30694643,91264.0,900.0,1.01,82137600.0,20.0,1.015625
0.0,3.0,0.2679848,0.057087462,0.7608462,0.006504147180347345,0.0062910505,0.8317236304283142,20.737719,0.00040353276,4.19867,0,20.444466,-0.0022652326,1.1917006e-12,-0.0051266714,4.200935,0.11213336,114.2643,749.2777551760141,109978.317745924,715,0.27335262,91392.0,900.0,1.03,82252800.0,20.0,1.078125
0.0,3.0,0.3065302,0.06282542,0.7608589,0.006586438138413714,0.006354416,0.8699481934309006,20.69218,0.013243947,4.2158885,0,20.287329,-0.006452551,1.3110957e-12,0.0076503903,4.2223406,0.112670995,110.033485,758.7576735452599,110130.14487600327,716,0.3124309,91520.0,900.0,1.14,82368000.0,20.0,1.0703125
0.0,3.0,0.27228463,0.051058155,0.78522956,0.006556642743246809,0.005341341,0.8405613005161285,20.961628,-0.02145134,4.210746,0,20.86625,-0.0019086419,1.2737249e-12,-0.02600745,4.212655,0.10992484,117.185715,755.3252440220324,110282.66195511818,717,0.2752954,91648.0,900.0,1.14,82483200.0,20.0,1.0859375
0.0,3.0,0.30361417,0.06526276,0.7720691,0.0065409446824306935,0.009460148,0.8511646240949631,20.522158,0.0019443613,4.213397,0,19.532087,-0.008500497,1.2609826e-12,-0.006743718,4.221897,0.120605536,105.06867,753.5168274160159,110435.54507040977,718,0.3126181,91776.0,900.0,1.12,82598400.0,20.0,1.0703125
0.0,3.0,0.27287507,0.045766003,0.77895325,0.006547528752811387,0.0059354855,0.844122126698494,20.876917,0.07452277,4.239775,0,20.715881,-0.006986221,1.3049347e-12,0.06936624,4.246762,0.10882969,110.49242,754.2753123238718,110588.27444934845,719,0.2756482,91904.0,900.0,1.06,82713600.0,20.0,1.078125
0.0,3.0,0.26444092,0.04518523,0.7805527,0.006568464969914696,0.006296496,0.8383377194404602,20.7217,-0.023469653,4.2211256,0,20.873396,-0.006395862,1.3491761e-12,-0.028985597,4.2275214,0.110331014,113.87537,756.687164534173,110740.5170211792,720,0.27440578,92032.0,900.0,0.94,82828800.0,20.0,0.8984375
0.0,3.0,0.30079097,0.06078351,0.78273886,0.0065969799673267744,0.0061644386,0.8724730908870697,20.736448,0.08931225,4.1975517,0,19.72842,-0.0031861623,1.2387704e-12,0.083930545,4.2007375,0.111017875,109.72185,759.9720922360444,110892.10153484344,721,0.31087944,92160.0,900.0,1.14,82944000.0,20.0,1.1796875
