recent_best_ext_ret,vpredstd,retstd,opt_aux,ups,opt_vf,ev,vpredmean,opt_clipfrac,opt_pg,opt_ent,opt_feat_var,retmean,opt_tot,advstd,n_updates,opt_approxkl,rew_mean,opt_dyn_loss,advmean,tps,rank,total_secs,best_ext_ret,tcount,eprew_recent,epcount,eprew,eplen
3.0,0.26197913,0.26689678,0.053314954,0.0064027503122606735,0.0058552357,0.8403192609548569,3.7476006,0.0,-0.07145053,0.829091,123.09575,3.7566402,-0.06642439,0.10665215,559,1.0701349e-12,23.347242,23.33905,0.009039458,737.5968359724295,0,86218.15919160843,13.0,64281600.0,0.90625,71424.0,0.93,900.0
3.0,0.21807982,0.22589473,0.05140752,0.006381522242753036,0.006481714,0.7297610640525818,3.8154693,0.0,-0.01022622,0.82830125,123.21568,3.8271124,-0.0045728073,0.11743027,560,1.0283651e-12,23.403559,23.385807,0.011643022,735.1513623651497,0,86374.86161494255,13.0,64396800.0,0.9765625,71552.0,0.95,900.0
3.0,0.26511827,0.26556802,0.067853086,0.006400311577668112,0.005550069,0.8500886708498001,3.7971406,0.0,-0.0071024625,0.8227139,121.0742,3.7875955,-0.0023751073,0.102823645,561,9.697428e-13,22.858467,22.41608,-0.009544757,737.3158937473665,0,86531.1040084362,13.0,64512000.0,0.9296875,71680.0,0.97,900.0
3.0,0.29612553,0.30567285,0.082876965,0.006455849232940854,0.0051943576,0.8838188797235489,3.7770913,0.0,0.011875405,0.81311065,114.7944,3.7859244,0.016256653,0.10418967,562,1.012623e-12,23.268824,23.154009,0.008833565,743.7138316347864,0,86686.00229740143,13.0,64627200.0,1.0859375,71808.0,1.15,900.0
3.0,0.29254064,0.29903758,0.071966834,0.006477640085118917,0.0058457237,0.880802646279335,3.7674634,0.0,-0.09408936,0.8128644,121.247345,3.7718267,-0.0890565,0.10324264,563,1.0406884e-12,23.1046,23.930412,0.004362636,746.2241378056992,0,86840.3795068264,13.0,64742400.0,1.03125,71936.0,1.04,900.0
3.0,0.25244468,0.25661355,0.052103873,0.0064459677583982465,0.0050392644,0.8443372696638107,3.7834175,0.0,0.015413664,0.79371834,117.1498,3.7888339,0.01965921,0.101244606,564,1.0719883e-12,23.215096,23.013477,0.005416029,742.575485767478,0,86995.515250206,13.0,64857600.0,0.84375,72064.0,0.89,900.0
3.0,0.2910262,0.2986973,0.071840234,0.006451705900216858,0.0065450333,0.8667403012514114,3.768693,0.0,-0.021784967,0.7911007,114.276855,3.7710118,-0.016031034,0.10903871,565,9.779051e-13,22.951847,23.635141,0.0023189872,743.236519704982,0,87150.51301598549,13.0,64972800.0,1.0234375,72192.0,1.0,900.0
3.0,0.22751875,0.23134866,0.05456897,0.006452419766945029,0.004951744,0.7997806519269943,3.8116436,0.0,0.050650097,0.7987336,118.196815,3.8117654,0.05480311,0.10351899,566,1.0246654e-12,23.08317,22.69714,0.00012169312,743.3187571520674,0,87305.49363350868,13.0,65088000.0,0.9140625,72320.0,0.95,900.0
3.0,0.26955947,0.2815295,0.065175824,0.006454857900524005,0.005686014,0.8541495352983475,3.7044249,0.0,0.0027198854,0.79880846,116.18468,3.7194753,0.007607091,0.10751716,567,1.018724e-12,23.01052,22.849468,0.015050588,743.5996301403653,0,87460.41571164131,13.0,65203200.0,1.0859375,72448.0,1.11,900.0
3.0,0.25851,0.26912886,0.0642077,0.0064316805904018,0.006236477,0.8381488621234894,3.7492762,0.0,0.04110311,0.80053985,115.44551,3.7687905,0.046539046,0.10827249,568,1.0135971e-12,23.354214,23.278177,0.01951471,740.9296040142874,0,87615.89606952667,13.0,65318400.0,0.9140625,72576.0,0.9,900.0
3.0,0.26565742,0.26994196,0.07021818,0.006399546350517569,0.0059908307,0.8529388755559921,3.7685466,0.0,0.054891825,0.7890877,107.73382,3.7663598,0.060093567,0.10351882,569,9.85316e-13,22.734276,21.564974,-0.002186435,737.227739579624,0,87772.1571457386,13.0,65433600.0,1.1640625,72704.0,1.06,900.0
3.0,0.23787886,0.25086695,0.059897617,0.0064481944285685435,0.005946084,0.8228670805692673,3.810218,0.0,-0.020094179,0.8075782,126.4473,3.8203819,-0.014955672,0.10558277,570,1.05172e-12,23.418304,23.9082,0.010163873,742.8319981710962,0,87927.2393181324,13.0,65548800.0,1.03125,72832.0,1.06,900.0
3.0,0.26344436,0.2735089,0.07908527,0.006415540525063837,0.0065932246,0.8480321913957596,3.7667081,0.0,0.044435237,0.7876962,106.040184,3.787046,0.050240763,0.106622115,571,9.559791e-13,23.486427,23.000494,0.020337401,739.070268487354,0,88083.11082983017,13.0,65664000.0,0.8984375,72960.0,0.94,900.0
3.0,0.28323224,0.29169527,0.068083294,0.0064317175554358345,0.0056316503,0.8680777996778488,3.7460105,0.0,0.0338709,0.8223041,116.88243,3.7576647,0.038680244,0.10594692,572,1.0391165e-12,23.236689,23.056229,0.011654249,740.9338623862081,0,88238.5902941227,13.0,65779200.0,0.890625,73088.0,0.9,900.0
3.0,0.3003907,0.3094926,0.066229396,0.006405975916525658,0.005101557,0.8680048435926437,3.7404191,0.0,-0.0011758232,0.80477786,120.84666,3.7505953,0.0031209558,0.11244218,573,1.016915e-12,22.96447,23.777397,0.010176168,737.9684255837558,0,88394.69453382492,13.0,65894400.0,0.90625,73216.0,0.9,900.0
3.0,0.23579791,0.2431347,0.06012394,0.006409816802267842,0.0057662562,0.8005932420492172,3.7857149,0.0,0.016396828,0.7893219,121.74893,3.7959535,0.021373762,0.10857176,574,1.0636784e-12,23.201447,23.012077,0.01023934,738.4108956212555,0,88550.70523285866,13.0,66009600.0,0.921875,73344.0,1.01,900.0
3.0,0.24565923,0.25666288,0.05916705,0.006404893670658593,0.005375111,0.8402923494577408,3.8063855,0.0,-0.032548286,0.80751836,122.731,3.8073125,-0.027980695,0.10257131,575,1.064289e-12,23.04319,22.87914,0.00092668814,737.8437508598698,0,88706.83584976196,13.0,66124800.0,0.9375,73472.0,0.96,900.0
3.0,0.27544796,0.2903156,0.11475403,0.006371089683448603,0.0065161767,0.8638297021389008,3.832551,0.0,0.04540366,0.8062351,119.77261,3.831427,0.0511136,0.10713011,576,1.0944121e-12,23.221842,22.65056,-0.0011235977,733.949531533279,0,88863.79487085342,13.0,66240000.0,0.984375,73600.0,1.07,900.0
3.0,0.28920507,0.30133092,0.12864298,0.006348641826130839,0.006850622,0.8499390035867691,3.8629084,0.0,0.025734853,0.79934824,105.17711,3.881978,0.031786125,0.11672869,577,1.1288069e-12,24.029566,23.646215,0.019069482,731.3635383702726,0,89021.30887579918,13.0,66355200.0,1.0390625,73728.0,1.05,900.0
3.0,0.27413133,0.27568698,0.08513064,0.006294042848463697,0.008509092,0.8395007848739624,3.9353397,0.0,-0.04730938,0.7941865,94.15674,3.8631551,-0.039594475,0.11044669,578,1.0083437e-12,21.010601,20.932037,-0.07218435,725.0737361430179,0,89180.18926858902,13.0,66470400.0,0.8828125,73856.0,0.89,900.0
3.0,0.34853503,0.34508008,0.0724342,0.0063638586121928615,0.007814195,0.8995190784335136,3.7549057,0.0,-0.06311953,0.79370314,94.35275,3.680805,-0.05609904,0.10938599,579,9.738305e-13,20.025024,19.86139,-0.074101165,733.1165121246177,0,89337.3266377449,13.0,66585600.0,0.8359375,73984.0,0.91,900.0
3.0,0.30647674,0.30817574,0.08080865,0.006331234242545031,0.007853619,0.8768238201737404,3.7184575,0.0,0.010195635,0.7939009,99.959694,3.6501813,0.017255353,0.10815879,580,1.0452192e-12,19.942326,19.891644,-0.06827638,729.3581847411875,0,89495.27372384071,13.0,66700800.0,0.875,74112.0,0.9,900.0
3.0,0.2775756,0.27889213,0.077997215,0.006319037952963295,0.0065094726,0.8621242642402649,3.678159,0.0,-0.022703998,0.79309446,96.173775,3.6250682,-0.016987618,0.10355718,581,1.0185425e-12,20.174036,20.287075,-0.053090937,727.9531721813715,0,89653.5256614685,13.0,66816000.0,0.8984375,74240.0,0.79,900.0
3.0,0.2783992,0.27981263,0.070713215,0.006381748555533757,0.0059518805,0.8760415762662888,3.6151404,0.0,0.044132173,0.791306,99.668686,3.5704122,0.049292747,0.098515674,582,1.0118469e-12,20.119566,19.2207,-0.044728734,735.1774335974889,0,89810.22252774239,13.0,66931200.0,0.6875,74368.0,0.72,900.0
3.0,0.2584971,0.26184317,0.061155993,0.0063769794699801135,0.0056442586,0.8579601794481277,3.6052594,0.0,-0.005039024,0.8147697,104.736,3.569762,-0.00020953547,0.09868391,583,1.0006968e-12,20.363062,20.404972,-0.035497177,734.6280349417091,0,89967.03658127785,13.0,67046400.0,1.0546875,74496.0,1.0,900.0
3.0,0.25927132,0.25966135,0.06275453,0.006394591400810559,0.0054944083,0.8573374003171921,3.5964794,0.0,0.02771093,0.80453855,102.88387,3.5685694,0.0324008,0.09807591,584,1.0318039e-12,20.778236,20.457418,-0.027909739,736.6569293733764,0,90123.41873884201,13.0,67161600.0,0.9765625,74624.0,0.96,900.0
3.0,0.29468897,0.29562274,0.06961003,0.006472278430656049,0.005236464,0.8846128731966019,3.5469918,0.0,-0.045470886,0.81620985,102.62924,3.5292149,-0.04105063,0.10041915,585,1.0043377e-12,20.793726,20.70633,-0.017776847,745.6064752115768,0,90277.92383480072,13.0,67276800.0,0.9609375,74752.0,0.89,900.0
3.0,0.2763053,0.28317228,0.08232242,0.006371910081552593,0.0058487267,0.86907559633255,3.4976685,0.0,0.05248875,0.8047309,99.88458,3.4935684,0.05753275,0.102461584,586,1.0403781e-12,20.817963,20.082663,-0.0040998906,734.0440413948587,0,90434.86264705658,13.0,67392000.0,0.8828125,74880.0,0.91,900.0
3.0,0.25377586,0.26158372,0.06347668,0.006350904521372584,0.004327518,0.8684797585010529,3.4832153,0.0,-0.055914585,0.8082547,109.41492,3.4819741,-0.05239532,0.09486521,587,9.920836e-13,20.841015,21.324553,-0.0012417829,731.6242008621217,0,90592.32053303719,13.0,67507200.0,0.9609375,75008.0,0.85,900.0
3.0,0.26606438,0.27357373,0.057113867,0.006435992622910651,0.004349566,0.8684075325727463,3.5385308,0.0,0.042447113,0.82496166,110.53562,3.546348,0.045971718,0.09924071,588,1.0035743e-12,21.577961,21.48227,0.007817104,741.4263501593069,0,90747.69672107697,13.0,67622400.0,0.984375,75136.0,1.04,900.0
3.0,0.2715186,0.27908394,0.057202972,0.006408825160344854,0.0048671216,0.8710855841636658,3.530321,0.0,0.02218717,0.82234645,113.8811,3.5372183,0.026231945,0.100204125,589,1.0243821e-12,21.458086,21.179762,0.006897589,738.2966584717271,0,90903.73155975342,13.0,67737600.0,0.90625,75264.0,0.9,900.0
3.0,0.27620482,0.28377163,0.07429971,0.006335428138189889,0.0066848528,0.8520145863294601,3.4961643,0.0,0.03746682,0.7950795,98.30467,3.5054832,0.04335659,0.10916375,590,1.019925e-12,21.274212,20.364765,0.009318544,729.8413215194752,0,91061.57408881187,13.0,67852800.0,0.9921875,75392.0,1.02,900.0
3.0,0.24101044,0.24371618,0.06971114,0.0063376270102161805,0.00661678,0.8329870402812958,3.5720263,0.0,-0.03738291,0.78769416,102.71916,3.571976,-0.031553824,0.099600025,591,9.815713e-13,21.344547,21.044598,-5.0296527e-05,730.094631576904,0,91219.36185359955,13.0,67968000.0,0.7109375,75520.0,0.7,900.0
3.0,0.24479145,0.24490643,0.061338946,0.00631242259170231,0.0045939786,0.8320481926202774,3.564162,0.0,-0.005889173,0.7885797,105.59233,3.5603185,-0.0020837742,0.10036737,592,1.0034868e-12,21.263544,21.377665,-0.0038436044,727.1910825641061,0,91377.77963781357,13.0,68083200.0,1.0234375,75648.0,1.05,900.0
3.0,0.2768277,0.2796053,0.06034547,0.0063198852326932725,0.006229493,0.8487429469823837,3.559187,0.0,-0.035337042,0.8044119,106.56002,3.5711467,-0.029911961,0.10874347,593,9.80359e-13,21.65416,21.933811,0.011959444,728.0507788062649,0,91536.01035928726,13.0,68198400.0,0.8828125,75776.0,0.84,900.0
10.0,0.24156675,0.24060246,0.05807619,0.006344137965918297,0.005370074,0.8229646384716034,3.5865622,0.0,0.011015231,0.8117574,109.60666,3.596333,0.015573547,0.10123485,594,1.0047502e-12,21.88002,21.795937,0.009770237,730.8446936737878,0,91693.63618731499,13.0,68313600.0,1.03125,75904.0,1.1,900.0
3.0,0.25576952,0.25893328,0.063368194,0.0063591088998581685,0.004643456,0.8541658073663712,3.584761,0.0,0.04718487,0.81845987,107.97453,3.5960288,0.051009864,0.09888207,595,1.0136927e-12,21.756428,21.181578,0.011267697,732.5693452636609,0,91850.89092469215,13.0,68428800.0,0.90625,76032.0,0.89,900.0
3.0,0.23018667,0.23557708,0.056659937,0.006375529721530509,0.0050154338,0.8166979253292084,3.602626,0.0,-0.044784214,0.8058063,114.21673,3.6154907,-0.040574588,0.100859486,596,1.0121555e-12,21.95906,22.395134,0.012864779,734.4610239203147,0,92007.74063658714,13.0,68544000.0,1.0234375,76160.0,0.99,900.0
3.0,0.22804713,0.23204188,0.0650187,0.006378032371301925,0.004905042,0.8054249882698059,3.6228514,0.0,-0.04525611,0.822625,110.23986,3.6287887,-0.041173697,0.1023552,597,9.964257e-13,22.136068,22.155445,0.0059375647,734.7493291739817,0,92164.5288028717,13.0,68659200.0,0.953125,76288.0,0.93,900.0
3.0,0.24310915,0.2589525,0.06447335,0.006403390310643842,0.0069228243,0.8072626739740372,3.6333482,0.0,-0.01663275,0.7805551,101.34003,3.647262,-0.010490481,0.11368497,598,1.0011027e-12,22.002136,21.607084,0.013913937,737.6705637861706,0,92320.69607543945,13.0,68774400.0,1.03125,76416.0,0.95,900.0
3.0,0.22490723,0.23172522,0.06784764,0.006318667985022299,0.0051944912,0.8107639253139496,3.6277916,0.0,0.024378592,0.78769845,104.83419,3.642056,0.028785385,0.10080342,599,1.0621101e-12,22.291033,22.320637,0.01426442,727.9105518745688,0,92478.9572789669,13.0,68889600.0,0.890625,76544.0,0.83,900.0
3.0,0.25882137,0.26804516,0.052010395,0.0063821355324243595,0.004373038,0.8685094863176346,3.6087573,0.0,-0.012446543,0.7948523,104.62839,3.6109493,-0.008868357,0.097197525,600,1.0081762e-12,21.600431,21.831553,0.0021918726,735.2220133352862,0,92635.64464402199,13.0,69004800.0,0.8671875,76672.0,0.83,900.0
3.0,0.25771245,0.26476076,0.07483475,0.006409907050460985,0.0045148283,0.8640486001968384,3.5953755,0.0,0.0719962,0.77982694,106.132614,3.6055832,0.075731196,0.09762149,601,1.0447129e-12,21.852156,21.15053,0.0102077015,738.4212922131054,0,92791.65314650536,13.0,69120000.0,0.96875,76800.0,1.03,900.0
3.0,0.2717368,0.27751565,0.06418617,0.006466291346164825,0.005396496,0.8635428547859192,3.6737688,0.0,-0.03161987,0.7836511,112.275345,3.6851494,-0.027007025,0.10251457,602,1.0715844e-12,22.31239,22.536896,0.011380727,744.9167630781878,0,92946.30129742622,13.0,69235200.0,0.890625,76928.0,0.94,900.0
3.0,0.29875177,0.30136225,0.2974652,0.006372185220936227,0.0052203634,0.8889133557677269,3.612354,0.0,0.02089923,0.77945524,107.661575,3.6453137,0.025340138,0.10044301,603,1.0294658e-12,22.680832,22.676294,0.032959636,734.0757374518532,0,93103.23333334923,13.0,69350400.0,0.8515625,77056.0,0.8,900.0
3.0,0.26227435,0.2676769,0.08985649,0.006367501955170254,0.006168518,0.8578620105981827,3.6371503,0.0,-0.03671679,0.7922795,96.66736,3.6608052,-0.03134055,0.10091738,604,9.834217e-13,22.475492,21.908474,0.023654582,733.5362252356133,0,93260.28079199791,13.0,69465600.0,0.9296875,77184.0,0.92,900.0
3.0,0.2405619,0.24213938,0.062264573,0.006440125155758662,0.004895449,0.8360730856657028,3.7440693,0.0,-0.03180154,0.7803671,99.83924,3.712699,-0.027686458,0.09803712,605,1.0495145e-12,21.157743,21.406836,-0.031370245,741.9024179433978,0,93415.55727744102,13.0,69580800.0,0.90625,77312.0,0.9,900.0
3.0,0.24964565,0.24596867,0.061597105,0.006440912333915054,0.005348678,0.8411935418844223,3.6639597,0.0,-0.023567542,0.77668226,99.93678,3.630207,-0.018995546,0.098019816,606,1.0357071e-12,20.532799,20.082335,-0.033752788,741.9931008670142,0,93570.81478571892,13.0,69696000.0,1.1328125,77440.0,1.13,900.0
3.0,0.26306418,0.26129794,0.05227969,0.006446129444991842,0.0046527744,0.8651785403490067,3.6314964,0.0,0.014035742,0.7781559,105.70563,3.607489,0.01791036,0.09594349,607,1.0275742e-12,20.616095,20.503239,-0.024007423,742.5941120630603,0,93725.94663786888,13.0,69811200.0,0.9296875,77568.0,0.93,900.0
3.0,0.23974748,0.23714885,0.05757621,0.0064507517540174485,0.0045772414,0.8474859744310379,3.6663463,0.0,0.03387581,0.7729018,108.68872,3.6460013,0.037680153,0.092613846,608,1.0606982e-12,21.12,21.076628,-0.020345008,743.1266020628101,0,93880.96732974052,13.0,69926400.0,0.71875,77696.0,0.76,900.0
3.0,0.25750953,0.2569104,0.05482358,0.006489986742029499,0.0047123497,0.8592905402183533,3.6415825,0.0,-0.018736023,0.7844513,106.743744,3.6370482,-0.014808125,0.09637034,609,1.0665703e-12,21.527433,21.643803,-0.00453417,747.6464726817983,0,94035.05084943771,13.0,70041600.0,0.765625,77824.0,0.78,900.0
3.0,0.22199926,0.22332586,0.06459948,0.006391806713436671,0.004418291,0.8102358728647232,3.641302,0.0,0.04112819,0.7724491,105.8113,3.6486044,0.04477403,0.09728504,610,1.0734826e-12,22.088474,21.563139,0.0073026605,736.3361333879045,0,94191.50113725662,13.0,70156800.0,0.7578125,77952.0,0.78,900.0
3.0,0.27554622,0.27319255,0.049736537,0.006400502705498901,0.004868484,0.8663681447505951,3.6241605,0.0,-0.0016510773,0.7742423,112.260544,3.6197863,0.0024431646,0.09986742,611,1.0327063e-12,21.392923,21.584553,-0.0043739122,737.3379116734735,0,94347.7388651371,13.0,70272000.0,0.9765625,78080.0,0.99,900.0
3.0,0.2458993,0.24716316,0.061054833,0.006444987826501695,0.005340803,0.8449380248785019,3.6653848,0.0,-0.027882954,0.7743814,104.07309,3.6702194,-0.023316532,0.09732769,612,1.0090792e-12,21.78537,21.560959,0.0048351954,742.4625976129953,0,94502.8981962204,13.0,70387200.0,0.9453125,78208.0,0.88,900.0
3.0,0.21608412,0.21679242,0.050717764,0.0063626986017774195,0.004189586,0.8098866492509842,3.6396346,0.0,-0.0682285,0.79857767,110.96221,3.6363473,-0.064837486,0.094525814,613,1.0490438e-12,21.489069,21.856321,-0.003287106,732.9828789247587,0,94660.06421375275,13.0,70502400.0,1.0078125,78336.0,0.99,900.0
3.0,0.23507093,0.23781027,0.0530696,0.006451899057907344,0.0043540774,0.8331196904182434,3.6426249,0.0,0.030857615,0.80033326,112.21097,3.6432557,0.03441136,0.09714784,614,1.1539809e-12,21.58744,21.563515,0.000631599,743.258771470926,0,94815.05733919144,13.0,70617600.0,0.9609375,78464.0,0.97,900.0
3.0,0.23175183,0.24039428,0.062188093,0.006343790652040825,0.0049762395,0.8212481737136841,3.5375876,0.0,0.01984884,0.7910105,109.542595,3.5430117,0.024034068,0.10163642,615,1.0325788e-12,21.12114,21.165293,0.0054239607,730.8046831151031,0,94972.69179701805,13.0,70732800.0,0.9375,78592.0,0.9,900.0
3.0,0.24284354,0.25524703,0.057359237,0.006365143834835961,0.006025983,0.8374026268720627,3.5764837,0.0,-0.032165848,0.77027017,107.39991,3.5805664,-0.026910136,0.10292419,616,1.0423366e-12,21.183157,21.31453,0.004082235,733.2645697731027,0,95129.79743766785,13.0,70848000.0,0.9765625,78720.0,0.98,900.0
3.0,0.27070367,0.27263108,0.20967445,0.006379297458768831,0.0066263243,0.8467197418212891,3.5483365,0.0,-0.07474606,0.79904145,112.97385,3.5883124,-0.06891878,0.10673785,617,1.1645543e-12,22.469408,23.130623,0.03997617,734.8950672501694,0,95286.55451107025,13.0,70963200.0,0.9375,78848.0,0.98,900.0
3.0,0.28090242,0.28252503,0.19127841,0.006415852999470138,0.006440912,0.8687511682510376,3.5838985,0.0,0.047961634,0.78351045,85.25149,3.5615633,0.053619035,0.10235397,618,1.0363266e-12,20.348085,20.200321,-0.022335518,739.10626553896,0,95442.41843128204,13.0,71078400.0,1.03125,78976.0,1.0,900.0
3.0,0.23490472,0.23082678,0.066504024,0.006363607642996972,0.005894823,0.8065947145223618,3.5762608,0.0,0.0064772754,0.7905555,90.12436,3.5274386,0.011581543,0.1015127,619,1.0229404e-12,19.264345,19.027187,-0.04882269,733.0876004732512,0,95599.56199765205,13.0,71193600.0,0.953125,79104.0,0.95,900.0
3.0,0.2505272,0.25348082,0.06355269,0.006374983481569176,0.005958331,0.8550156354904175,3.4807265,0.0,-0.00055379973,0.77322227,91.46984,3.4245176,0.004631309,0.096517414,620,1.0563819e-12,18.495293,18.637522,-0.056209102,734.3980970767691,0,95756.42514920235,13.0,71308800.0,1.09375,79232.0,1.06,900.0
3.0,0.25289106,0.2621743,0.06771393,0.006370884370167511,0.0086075375,0.8171579092741013,3.383401,0.0,0.042427327,0.7303857,93.89427,3.338798,0.05030448,0.11210584,621,9.878179e-13,18.349672,18.334604,-0.04460258,733.9258794432973,0,95913.38922858238,13.0,71424000.0,0.9765625,79360.0,1.09,900.0
3.0,0.24807312,0.25889567,0.07294989,0.006446500311623586,0.0058943834,0.8149042278528214,3.3565478,0.0,-0.0630847,0.7735784,88.743416,3.3342144,-0.057963893,0.11138406,622,9.788013e-13,18.927345,19.12036,-0.022332886,742.6368358990371,0,96068.51215600967,13.0,71539200.0,1.0078125,79488.0,1.04,900.0
3.0,0.23163377,0.24684171,0.07409817,0.0063401768193104766,0.009896774,0.8160197883844376,3.353762,0.0,0.1566261,0.670575,86.26193,3.3237166,0.1658523,0.1058776,623,9.037726e-13,18.74518,17.895185,-0.03004525,730.3883695845669,0,96226.23646378517,13.0,71654400.0,1.0625,79616.0,1.12,900.0
3.0,0.23125102,0.23700918,0.059348434,0.006366269293177137,0.0054890984,0.8152028024196625,3.3568237,0.0,0.03016595,0.7685928,97.753784,3.3411572,0.034886457,0.10188561,624,1.0353346e-12,19.087954,19.24013,-0.015666533,733.3942225740062,0,96383.31433057785,13.0,71769600.0,0.953125,79744.0,0.9,900.0
3.0,0.27190202,0.29517472,0.055783138,0.006354602697385751,0.004097027,0.8844976723194122,3.3483367,0.0,-0.092462435,0.76654416,99.05342,3.3294842,-0.08913195,0.100317,625,1.0272217e-12,18.9544,19.52618,-0.018852266,732.0502307388385,0,96540.68058109283,13.0,71884800.0,1.0390625,79872.0,1.03,900.0
3.0,0.31987786,0.3509636,0.0650476,0.006430009865440532,0.0046254327,0.9046464115381241,3.358003,0.0,-0.102839105,0.78312504,100.528145,3.3455894,-0.098996796,0.10837536,626,9.908683e-13,19.298326,20.258085,-0.01241362,740.7371364987494,0,96696.20133781433,13.0,72000000.0,0.8125,80000.0,0.92,900.0
3.0,0.24571477,0.25417814,0.06267654,0.0063624555416770335,0.005331321,0.8322804421186447,3.3356283,0.0,0.03358068,0.7618462,98.014786,3.3284853,0.038150154,0.10409505,627,1.0599502e-12,19.288355,18.978966,-0.007142541,732.9548784011943,0,96853.37335944176,13.0,72115200.0,0.796875,80128.0,0.84,900.0
3.0,0.26739988,0.28374434,0.058819987,0.006393327939507564,0.004746853,0.8731346428394318,3.2701848,0.0,-0.11277874,0.758627,96.742966,3.2675858,-0.10879051,0.10106452,628,1.0496895e-12,18.998173,19.602285,-0.0025987125,736.5113786312713,0,97009.7864215374,13.0,72230400.0,0.859375,80256.0,0.93,900.0
3.0,0.23225632,0.23672128,0.058106106,0.006416491467891901,0.005084231,0.8365795165300369,3.331608,0.0,-0.0077464124,0.7713269,100.77861,3.3410487,-0.0034335083,0.09569528,629,1.0558006e-12,19.956076,19.998877,0.009440507,739.179817101147,0,97165.63483262062,13.0,72345600.0,0.78125,80384.0,0.79,900.0
3.0,0.2708213,0.27802855,0.07065797,0.006463019260199695,0.006384271,0.8736879229545593,3.3657298,0.0,-0.018092172,0.73973584,96.761696,3.3718858,-0.0124476375,0.09881249,630,1.0097961e-12,19.786957,19.53184,0.006156249,744.5398187750048,0,97320.36127853394,13.0,72460800.0,0.7734375,80512.0,0.76,900.0
3.0,0.24941225,0.25521055,0.0500724,0.006382178388162977,0.004090295,0.8608562350273132,3.3732383,0.0,0.019010296,0.7869248,101.19142,3.3850021,0.022313666,0.09519858,631,1.0063633e-12,20.157227,19.87706,0.011763583,735.2269503163749,0,97477.04759144783,13.0,72576000.0,0.9140625,80640.0,0.95,900.0
3.0,0.26370025,0.26882768,0.04561771,0.006410187391485659,0.004011444,0.8753953725099564,3.3555415,0.0,-0.007825996,0.76889485,104.03844,3.367857,-0.0045834472,0.094894506,632,1.0736347e-12,19.969051,20.077452,0.012315687,738.453587499148,0,97633.04927110672,13.0,72691200.0,0.7578125,80768.0,0.72,900.0
3.0,0.27736562,0.28796422,0.052502867,0.006333781635119885,0.0046135853,0.8866793513298035,3.3655818,0.0,0.02914366,0.784976,101.25186,3.3823133,0.03297227,0.096937776,633,1.0849482e-12,20.188368,20.366922,0.016731737,729.6516443658107,0,97790.93283224106,13.0,72806400.0,0.875,80896.0,0.81,900.0
3.0,0.27530095,0.29297885,0.051697325,0.006413317468622966,0.004812487,0.8812762796878815,3.4136214,0.0,-0.0231705,0.78561485,109.21974,3.4221447,-0.019143628,0.1009497,634,1.0507593e-12,20.500109,21.053726,0.0085235,738.8141723853657,0,97946.85837388039,13.0,72921600.0,0.953125,81024.0,0.96,900.0
3.0,0.27302662,0.28169918,0.047489677,0.006395977178635979,0.005333057,0.8607168644666672,3.4745479,0.0,0.01965864,0.7872699,108.88764,3.490931,0.024204427,0.105131984,635,1.0447448e-12,20.722845,20.837664,0.016383398,736.8165709788648,0,98103.20664906502,13.0,73036800.0,0.890625,81152.0,0.8,900.0
3.0,0.29348436,0.30753836,0.06669619,0.006409710247431925,0.005402119,0.8780973181128502,3.460695,0.0,-0.018450517,0.78676647,108.795044,3.4720697,-0.013835165,0.10737568,636,1.1173803e-12,20.631899,21.073143,0.0113750845,738.3986205041577,0,98259.21994161606,13.0,73152000.0,0.9140625,81280.0,0.92,900.0
3.0,0.2764549,0.2820374,0.051318437,0.006430489987338939,0.005277481,0.8711706399917603,3.485273,0.0,-0.10075943,0.7706905,105.64961,3.4936898,-0.096252635,0.10123114,637,1.0264227e-12,20.544918,21.028755,0.008417184,740.7924465414459,0,98414.7290866375,13.0,73267200.0,1.0390625,81408.0,1.09,900.0
3.0,0.2972524,0.31466973,0.06010771,0.006409185371113361,0.0045422395,0.885625071823597,3.4633179,0.0,-0.012983314,0.79780185,106.25799,3.477464,-0.009238876,0.1064193,638,1.1057299e-12,20.675083,20.80996,0.014146174,738.3381547522592,0,98570.75515580177,13.0,73382400.0,0.875,81536.0,0.82,900.0
3.0,0.28662002,0.29050288,0.06509492,0.0064014652670337565,0.0055975807,0.8736962527036667,3.546774,0.0,-0.0011970965,0.78010744,110.32881,3.562676,0.0036203768,0.1032425,639,1.1072584e-12,21.166548,20.93603,0.015901813,737.4487987622887,0,98726.96939086914,13.0,73497600.0,0.921875,81664.0,0.9,900.0
3.0,0.29319796,0.30591676,0.064182274,0.0064101688854987455,0.010091213,0.8737239688634872,3.5606709,0.0,0.1600154,0.73297054,102.09689,3.5648215,0.16937365,0.10870855,640,1.0141073e-12,20.92411,19.845308,0.0041501992,738.4514556094555,0,98882.97152090073,13.0,73612800.0,1.0078125,81792.0,1.09,900.0
3.0,0.28800496,0.28680006,0.05795534,0.006293337607251166,0.0049892734,0.8767726793885231,3.5475714,0.0,-0.03521985,0.7646554,107.67796,3.5547068,-0.030995231,0.10067757,641,1.0930512e-12,20.791231,21.037783,0.0071359957,724.9924923553343,0,99041.8697180748,13.0,73728000.0,0.9296875,81920.0,0.95,900.0
